url,domeniu,titlu,continut
https://www.prosport.ro/fotbal-intern/superliga/planul-din-spatele-numirii-lui-toni-petrea-la-universitatea-craiova-de-ce-a-fost-preferat-ca-secund-al-portughezului-filipe-coelho-exclusiv-20323193,www.prosport.ro,Planul din spatele numirii lui Toni Petrea la Universitatea Craiova! De ce a fost preferat ca secund al portughezului Filipe Coelho. EXCLUSIV,"Mutarea lui Toni Petrea ca antrenor secund la Universitatea Craiova i-a luat pe mulți dintre fanii olteni prin surprindere. Cum de a ajuns acolo un tehnician, ieșit din circuit, care n-avea niciun contact cu gruparea din Bânie.Surse din club susțin, pentruProSport,că după plecarea lui Reghecampf din 2023, a fost una din variantele pentru a prelua echipa, propunerea venind din partea patronului Mihai Rotaru.De ce a ajuns Toni Petrea în ograda lui Mihai Rotaru? Detaliul din spatele numirii ca secund al lui Filipo Coelho la Universitatea CraiovaMutarea nu s-a concretizat, însă, din mai multe motive, dar magnatul oltean l-a ținut „sub observație”. Toni Petrea a ieșit un moment din peisaj, apoi s-a angajat la Academia Daco-Getica.Acum o lună, oltenii au căutat înlocuitor pentru Corneliu Papură la Craiova 2 în liga a treia, însă erau presați și de „crizele” lui Mirel Rădoi, care amenința cu plecarea. Toni Petrea iar a intrat „în cărți”, Mihai Rotaru fiind impresionat de acesta de când se afla în curtea lui Gigi Becali.Vezi galeria foto6 pozeA fost ținut pentru moment în stand by, iar la echipa a doua a fost numit Ștefan Florescu, considerat unul dintre cei mai promițători antrenori formați în cadrul Academiei Universității Craiova.Odată cu numirea lui Filipe Coelho, oficialii Craiovei l-au „plantat” pe Toni Petrea lângă portughez. Planul conducerii este să nu rămână descoperiți în cazul în care lusitanul dă greș. Imediat îl pot numi pe Petrea, care este deținător al Licenței Pro.Milionarul e la un pas de faliment după ce afacerea cu fratele său s-a prăbușit și cei doi au ajuns să se judece16:59ADVERTORIAL. Se redeschide Țiriac Collection! Galeria s-a extins și anunță o zi dedicată în exclusivitate celor care vor să experimenteze în premieră colecția de circa 300 de exemplare auto16:57Toni Petrea a fost principal la Chindia Târgoviște și Universitatea Cluj,imediat după experiența FCSB, dar are o vastă experienţă ca antrenor secund la echipe Litex Loveci, Al-Hilal, Al Wahda (Arabia Saudită), Al Wasl (Arabia Saudită) sau Concordia Chiajna, inclusiv FCSB în perioada Laurențiu Reghecampf.„Am adus în staff români, ca să îi facă adaptarea mai ușoară lui Coelho. Toni Petrea e un plus pentru noi”, a spus Mihai Rotaru, finanțatorul de la Univeristatea CraiovaToni Petrea a plecat de la Daco-GeticaTehnicianul de 50 de ani a fost până acum coordonator al echipelor de fotbal în 11 la Academia de Fotbal Daco-Getica București, grupare care a anunțat deja despărțirea de Toni Petrea.„Mulțumim, Anton Petrea!Academia de Fotbal Daco-Getica București anunță că Anton Petrea (50 de ani), care a ocupat funcția de Coordonator în cadrul clubului nostru, a fost cooptat în staff-ul tehnic al echipei din Superliga României, Universitatea Craiova.Toni, deținător al licenței UEFA Pro, a antrenat de-a lungul carierei sale echipe importante precum FCSB, Chindia Târgoviște și Universitatea Cluj.Mult succes în noua provocare!”, se arată pe contul de Facebook al grupării din cartierul Colentina."
https://www.prosport.ro/fotbal-intern/nationala/s-a-schimbat-totul-duminica-seara-pentru-romania-in-barajul-de-mondial-cum-arata-scenariul-de-cosmar-si-cel-ideal-dupa-ce-ucraina-a-prins-urna-1-20323038,www.prosport.ro,S-a schimbat totul duminică seara pentru România în barajul de Mondial! Cum arată scenariul de coșmar și cel ideal după ce Ucraina a prins urna 1,"Tricolorii se agață de visul Mondialului pe cel din urmă scenariu rămas la dispoziție, unul fixat încă dinaintea startului preliminariilor. Pentru că am câștigat grupa de Liga Națiunilor toamna trecută, iar contextul rezultatelor din grupele preliminare ne-a avantajat, vom fi 100% la baraj. Dar mergem acolo din urna 4, ultima valorică, iar misiunea se complică teribil pentru România.Rezultatele înregistrate duminică în preliminariile CM 2026 au mai adus două clarificări privind componența urnei 1 pentru tragerea la sorți a barajului, urnă din care România își va primi adversarul pentru semifinala disputată, într-o singură manșă, în deplasare!Duminică, în deplasare,Irlanda a produs un șoc la Budapesta și a învins Ungaria cu 3-2, după ce a fost condusă de două ori. Irlandezii au făcut însă parte din urna 1, posibil adversar pentru România, doar pentru câteva ore!Vezi galeria foto5 pozeAsta pentru că finalul zilei a adus în altă grupă un meci decisiv pentru locul 2: Ucraina – Islanda. Alți vecini de-ai noștri, ucrainenii și-au asigurat și ei locul 2 în grupă, după 2-0 cu Islanda, meci jucat la Varșovia. Și, având punctaj FIFA mai bun ca maghiarii, împing Ungaria spre urna 2. Astfel, îi iau locul în lista adversarilor pentru România!Lista echipelor pe care le poate întâlni România depinde de rezultatele care se înregistrează în ultima rundă din grupele preliminare în zilele de luni și marți, iarProSportte ține la curent în timp real cu toate modificările! La acest moment, mai sunt trei mari necunoscute privind componența urnei 1: cum arată scenariul de coșmar și cel ideal pentru România funcție de acestea?Reacția FCSB după ce Tănase și Olaru au fost marginalizați de Mircea Lucescu: „Ar fi jucat doar în trailer, dacă era actor”16:56Victor Pițurcă le-a văzut pe FCSB și pe CFR Cluj și dat verdictul despre una: „Nu intră în play-off!”16:51Ce urmează pentru România în barajul de MondialÎntâi de toate, să recapitulăm rapid structura barajului CM 2026 pentru Europa astfel încât să știm de unde plecăm și care este, clar, contextul.Barajul înseamnă 16 echipe naționale: cele 12 locuri secunde din grupele preliminare + 4 câștigătoare de grupă Nations League care n-au prins locurile 1-2 în grupele preliminare (între care și România).Cele 16 echipe sunt organizate în 4 urne valorice: 12 locuri secunde în preliminarii compun urnele 1-3, pe baza clasamentului FIFA la finalul preliminariilor, urna 4 va fi automat completată de echipele venite prin Nations LeagueBarajul se joacă în format de semifinală într-o singură manșă (26 martie 2026), urmată de finală, tot într-o singură manșă (31 martie 2026).Pentru România și celelalte echipe din urna 4, situația sa prezintă astfel:joci semifinala barajului într-o singură manșă în deplasare, împotriva unei echipe din urna 1.Pentru finale, se trage la sorți locul de disputare.Foto: Sport PicturesScenariul de coșmar pentru România: 50% șanse să jucăm cu Italia sau Germania!La acest moment, configurația urnei 1 cu posibilii adversari ai României în semifinala barajului pentru Mondial este următoarea:1.717 puncte FIFA – Italia1.570 – Turcia1.555 – Ucraina1.523 – PoloniaDar rezultatele de luni și marți, în ultimele partide din grupele preliminare CM 2026, ar putea duce la un scenariu de coșmar pentru România! Iată ce e posibil să se întâmple în această simulare:Germania joacă pe teren propriu cu Slovacia și, dacă pierde, termină grupa pe locul 2. Ar intra la baraj cu un punctaj FIFA uriaș, de urna 1 (momentan este 1.713).Danemarca joacă în deplasare cu Scoția și, dacă pierde, termină grupa pe locul 2. Ar intra, la rându-i, în baraj cu un punctaj FIFA de urna 1 (momentan este 1.640)Practic, configurația urnei 1 cu posibili adversari ai României ar contura în scenariul de coșmar: Italia, Germania, Danemarca, Turcia!O semifinală în deplasare, așadar, fie cu unul din granzii continentului, fieîmpotriva unor nordici de mare valoare cu care avem amintiri înfiorătoare, fie în infernul de la Istanbul: contra unei echipe pe val care are 6 victorii din 7 posibile în meciurile oficiale ale acestui an, învinsă fiind doar de Spania!Foto: Sport PicturesScenariul ideal pentru România: Austria în loc de LewandowskiÎn scenariul ideal pentru România, nu putem scăpa oricum de Italia din urna 1. Dar, păstrând Italia, Turcia șiUcraina, din configurația actuală, am putea „înlocui” Polonia cu Austria.O națională pe care totuși am învins-o la București recentși care, măcar, nu are un Lewandowski!Pentru asta trebuie să ne rugăm ca următoarele variante, cumulativ, să se îndeplinească:Bosnia-Herțegovina să învingă în Austria și să o trimită pe locul 2 în grupa noastrăGermania să nu piardă acasă cu SlovaciaDanemarca să nu piardă în deplasare cu Scoția"
https://www.prosport.ro/alte-sporturi/tenis/momente-de-groaza-la-meciul-jannik-sinner-carlos-alcaraz-dupa-ce-doi-spectatori-au-decedat-inca-unei-persoane-i-s-a-facut-rau-la-turneul-campionilor-chiar-in-timpul-finalei-video-20323249,www.prosport.ro,"Momente de groază la meciul Jannik Sinner – Carlos Alcaraz! După ce doi spectatori au decedat, încă unei persoane i s-a făcut rău la Turneul Campionilor, chiar în timpul finalei. FOTO","Turneul Campionilor, prestigiosul concurs desfășurat la Torino (Italia), care marchează finalul de sezon în tenisul mondial, pare blestemat la ediția din acest an!După ce două persoane, în vârstă de 70, respectiv 78 de ani,au decedat în cursul zilei de luni, în timp ce se aflau la Turneul Campionilor, un nou incident a stârnit panică duminică, în Inalpi Arena din Torino.Unui spectator i s-a făcut răuchiar în timpul finaleidintre Jannik Sinner (Italia, 2 ATP) și Carlos Alcaraz (Spania, 1 ATP), în momentul în care ibericul conducea cu 2-1.Momente de panică în finala Turneului Campionilor dintre Jannik Sinner și Carlos Alcaraz, după ce unui spectator i s-a făcut rău în tribuneDupă ce Jannik Sinner și Carlos Alcaraz jucaseră trei game-uri, finala de la Turneul Campionilor a fost întreruptă brusc! Un spectator a acuzat o stare de rău în tribune, având nevoie urgentă de îngrijiri medicale.Vezi galeria foto4 pozePartida a fost întreruptă timp de aproximativ 10 minute, timp în care Sinner și Alcaraz au discutat între ei și i-au cerut explicații arbitrului de scaun Renaud Lichtenstein (Franța).Conform informațiilor prezentate de jurnaliștiiESPN, situația dramatică nu a avut urmări grave, iar persoana afectată a părăsit arena pe propriile picioare. Ceilalți oameni aflați în tribune au început să aplaude, iar Jannik Sinner și Carlos Alcaraz au reluat bătălia pentru trofeu, dar și pentru un cec de 5,07 milioane de dolari.Someone in the crowd fell ill at the ATP Finals in Turin.Play is suspended. Hopefully nothing too serious.pic.twitter.com/ppISNxGcdU— The Tennis Letter (@TheTennisLetter)November 16, 2025Milionarul e la un pas de faliment după ce afacerea cu fratele său s-a prăbușit și cei doi au ajuns să se judece16:59ADVERTORIAL. Se redeschide Țiriac Collection! Galeria s-a extins și anunță o zi dedicată în exclusivitate celor care vor să experimenteze în premieră colecția de circa 300 de exemplare auto16:57Doi spectatori de 70 și 78 de ani au decedat luni la Turneul CampionilorEdiția din acest an a Turneului Campionilor, care reunește cei mai buni opt jucători ai sezonului, pare urmărită de ghinion. Luni, doi spectatori de 70 și 78 de ani și-au pierdut viața în urma unor stopuri cardiace, după cum au anunțat Federația Italiană de Tenis și ATP.„TORINO – Atmosfera festivă și sportivă din jurul ATP Finals 2025 de la Torino a fost distrusă de o dublă tragedie. În ziua de luni, 10 noiembrie, a doua zi a prestigiosului turneu, doi spectatori au murit ca urmare a unor boli de inimă.La câteva ore distanță, atât în interiorul, cât și în imediata vecinătate a complexului sportiv. Vârsta victimelor este de 70 și, respectiv, 78 de ani”, a fost tragicul anunț."
https://www.prosport.ro/fotbal-intern/superliga/gigi-becali-il-vrea-pe-denis-dragus-la-fcsb-patronul-campioanei-vrea-sa-i-dea-un-salariu-ametitor-lui-asa-o-sa-ii-fac-20322876,www.prosport.ro,Gigi Becali îl vrea pe Denis Drăguș la FCSB! Patronul campioanei vrea să-i dea un salariu amețitor. „Lui așa o să îi fac”,"Denis Drăguș este lăudat de un patron din Superligă,în ciuda faptului că atacantul naționalei a fost eliminat după numai un minut jucat laZenicași este văzut ca indirect răspunzător deînfrângereacu Bosnia.Gigi Becali susține că l-ar luaîn„trei secunde” la FCSB pe vârful luiEyupspor, numai că acesta este imposibil de adus, din cauza salariului său„de neconceput”în Superligă.După Louis Munteanu,Gigi Becali îl vreaacum șipe Denis Drăguș. Atacantul naționalei este ademenit cu un salariu fabulos pentru SuperligăDenis Drăgușeste scos„țap ispășitor” pentru eșecul din deplasare cu Bosnia,însă chiar și așa, atacantul este lăudat de Gigi Becali.Latifundiarul din Pipera tânjește la internaționalul românși spune căn-ar sta pe gânduri dacă ar avea posibilitatea de a-l transfera la FCSB. Numai că acestaare parte de un salariu imens laEyupspor, acolo unde esteîmprumutat de la Trabzonspor.Vezi galeria foto4 pozeDrăguș a ajunsîn vară la revelația din sezonul trecut din Turcia, fiind convins să semneze cu o remunerațiestagionalăcifrată la 1.700.000 de euro.Gigi Becaliîi face propunere publică să vină la echipa sa șiîi promite un salariu, cu tot cu prime, undeva la un milion de euro. Dar chiarși așa, magnatul este convins că acesta nu revineîn fotbalul românesc.„Nu pot săîl iau! L-aș luaîn trei secunde dacă aș putea, doar că nu poți săîl iei.Să vină la FCSB! Gata, vorbeșteȘumicu el, că este finul tău. Spune-i să vină la FCSB! (n.r.– Mai are de luatîncă 5 milioane de euro de acumîncolo) Asta este… După părerea mea, e cel mai bun fotbalist român de la ora asta. Eu așa cred!Ciprian Marica are o avere de milioane de euro și atât de multe conturi încât a uitat de banii pe care îi ținea la o bancă: „Mi-au cerut numărul lui”17:01Milionarul e la un pas de faliment după ce afacerea cu fratele său s-a prăbușit și cei doi au ajuns să se judece16:59Dacă vine la FCSB, Drăguș poate să câștige, cu tot cu primele din cupele europene, un milion de euro.Îi fac lui Drăguș asta. Lui așa o săîi fac! Dacă vrei săîiparadesc (n.r.– pe Rapid). Dacă nu vrea să vină, atunci nu are rost să discutăm…”, adeclaratGigi Becali, laFanatik.Foto: Sport PicturesBîrligea, de neclintit.„Acolo l-aș juca”Gigi Becali i-a și găsitpostul lui Denis Drăguș la FCSB,în cazul, ipotetic,în care ar reuși să-l transfere. Cum DanielBîrligeaeste punct fixîn avanposturile echipei lui Elias Charalambous, pozițiape care ar fi folosit Drăguș ar fi ceaîn bandă.„(n.r. – Trebuia făcută naționala pe scheletul FCSB-ului?) Nu neapărat… Ce, Drăguș e al FCSB-ului? Drăguș, după părerea mea, e atacant de bandă, acolo îmi place foarte mult de el”, a conchis patronul de la FCSB pentru sursa menționată mai sus."
https://www.prosport.ro/fotbal-intern/nationala/anuntul-momentului-ce-a-hotarat-mircea-lucescu-dupa-bosnia-romania-3-1-20322867,www.prosport.ro,Anunțul momentului! Ce a hotărât Mircea Lucescu după Bosnia – România 3-1,"Naționala României a cedat laZenicacu Bosnia, scor 1-3,și și-a luat la revedere de la calificarea directă la Campionatul Mondial.La finalul duelului s-a speculat că acesta ar putea fi ultimul meci al lui Mircea Lucescu pe banca primei reprezentative, urmând ca la baraj să fie alt selecționer pe banca tricolorilor.Totuși, antrenorulîn vârstă de 80 de ani nu are de gând să abdice și va fi alături de elevii săi și la meciurile decisive din luna martie 2026.Mircea Lucescu s-a decis! Ce va face după eșecul cu BosniaNaționala României apierdutîn deplasare cuBosnia, scor 1-3, șia spus adio lacalificarea directă laturneul final mondial de anul viitor. Imediat după eșecul de laZenicas-a zvonit căIl Luce ar putea renunța la scaun, iarla baraj să fieinstalat un al selecționer.Numai că octogenarul tehniciannuvrea să renunțeșiva sta pe bancăși la meciurile decisive din luna martie 2026, scrieFanatik.La flash-interviul de după partida cu Bosnia, Mircea Lucescu aruncase mesajul misterios„o să vedem” atunci când a fostîntrebat dacăîl vom vedeaîn funcție și la barajul de anul viitor.Vezi galeria foto4 pozeFOTO: SportPicturesMerge pe mâna selecționerului.„Nuar fi logic să-l dai afară”Fostul internațional Paul Codreaeste de părere că Mircea Lucescutrebuie lăsatîn continuare pe banca naționaleica să-și ducă mandatul la bun sfârșit. Ex-mijlocașul de la Poli Timișoara și Dinamo crede că, abia după baraj, dacă va fi cazul, se poate lua o decizieîn privința selecționerului.Codrea a vorbit apoi și despre calitatea lotului, una modestă, și îndemnă fanii primei reprezentative, în acest context, să nu aibă atât de mari pretenții din partea tricolorilor.Ciprian Marica are o avere de milioane de euro și atât de multe conturi încât a uitat de banii pe care îi ținea la o bancă: „Mi-au cerut numărul lui”17:01Milionarul e la un pas de faliment după ce afacerea cu fratele său s-a prăbușit și cei doi au ajuns să se judece16:59„(n.r. Crezi că va renunța Mircea Lucescuînaintea barajului?) Eu nu cred, nu cred că renunță și nu ar fi logic să-l dai afară. Trebuie să mergi pe mâna antrenorului până la capăt.Ăștia suntem, nu avem o valoare așa de mare. Mihăilă joacăîn Turcia, nu la Real sau Juventus. Să nu mai avem pretenții așa de mari de la ei. Hai să vedem ce seîntâmplă la baraj și după vom vorbi despre o schimbare de antrenor”, a spus Paul Codrea, laDigiSport."
https://www.prosport.ro/fotbal-intern/nationala/gata-bosniacilor-le-a-ajuns-si-l-au-jignit-pe-lucescu-desi-acesta-are-80-de-ani-20323169,www.prosport.ro,"Gata! Bosniacilor le-a ajuns și l-au jignit pe Lucescu, deși acesta are 80 de ani","România a pierdut meciul cu Bosnia din deplasare, scor 1-3, în preliminariile pentru Cupa Mondială din 2026.Tricolorii lui Mircea Lucescu au condus cu 1-0, însă gazdele au reușit să revină în a doua repriză și au întors meciul.Gata! Bosniacilor le-a ajuns și l-au jignit pe Lucescu, deși acesta are 80 de aniMircea Lucescu a fost complet nemulțumit de organizarea meciului, de atitudinea bosniacilor, dar și de arbitrajul jocului. Selecționerul României a fost foarte dur cu adversarii, iar jurnaliștii din Bosnia au răspuns acuzațiilor.Bosniacii l-au numit pe „Il Luce” un antrenor „ipocrit” și consideră că ar fi trebuit ca selecționerul României se se fi gândit mai bine înainte să facă anumite declarații.Concret, presa din Bosnia consideră că o parte a suporterilor români i-a provocat pe fanii gazdelor înainte de meci, motiv pentru care bosniacii au avut comportamentul ostil.Vezi galeria foto4 poze„Un mare expert, dar și un mare ipocrit: Selecționerul României a fost scos din sărite după meciul de la Zenica, toți sunt de vină, dar nu și el”, a titrat slobodna-bosna.ba.„Experimentatul Mircea Lucescu este indignat de condițiile cu care s-a confruntat echipa națională a României la Zenica în timpul meciului împotriva Bosniei. După meci, Mircea Lucescu, s-a plâns de huiduitul fanilor în imnul național al oaspeților, precum și de diverse scandări.Acesta a fost un răspuns la provocările continue ale românilor pe parcursul întregii zile, care au afișat chiar și un banner scandalos de susținere pentru criminalul de război Ratko Mladic. Nu știm la ce se aștepta Lucescu după toate astea”, au scris jurnaliştii bosniaci.Ciprian Marica are o avere de milioane de euro și atât de multe conturi încât a uitat de banii pe care îi ținea la o bancă: „Mi-au cerut numărul lui”17:01Milionarul e la un pas de faliment după ce afacerea cu fratele său s-a prăbușit și cei doi au ajuns să se judece16:59Mircea Lucescu, deranjat de condițiile din BosniaRomânia a cedat în fața Bosniei, scor 3-1, într-o partidă disputată la Zenica, în preliminariile Campionatului Mondial din 2026. La finalul partidei de la Zenica, Mircea Lucescu nu a mai rezistat și a făcut iureș.Experimentatul tehnician a criticat condițiilede care echipa lui a avut parte în Bosnia, dar și de atitudinea pe care au avut-o suporterii echipei gazdă.„O rușine. Acum vedem în ce hal de stadion jucăm. Fotografii stăteau acolo pe jos, jucătorii nu aveau loc să se încălzească. Dacă noi suntem cum au strigat ei, acum cum sunt ei? Să joci în condițiile astea… Inumane, antisportive”, a declarat Mircea Lucescu, la Prima TV."
https://www.prosport.ro/fotbal-intern/nationala/gigi-becali-a-vazut-bosnia-romania-si-s-a-dezlantuit-in-direct-esti-vagabond-nu-am-vazut-asa-ceva-20322982,www.prosport.ro,Gigi Becali a văzut Bosnia – România şi s-a dezlănțuit în direct: „Eşti vagabond! Nu am văzut aşa ceva”,"Gigi Becali a fost surprins de atitudinea bosniacilor în meciul cu „tricolorii” și a avut o replică dură.Naționala României a spulberat și ultima șansă de a obține calificarea la baraj direct din preliminarii. Duelul de la Zenica s-a încheiat cu victoria Bosniei, scor 1-3. Patronul FCSB a văzut meciul și s-a arătat indignat de atitudinea jucătorilor gazdelor dar și de maniera de arbitraj a lui Michael Oliver.Gigi Becali, reacție dură împotriva bosniecilor: „Nu se joacă așa”A fost un meci extrem de dur la Zenica. „Tricolorii” au simțit pe propria piele jocul dur al gazdelor. Sunt renumiți pentru așa ceva, iar centralul englez le-a permis un joc deschis la fel ca în Premier League, astfel că nici nu a schițat vreun gest când un jucător român a fost lovit dur în ureche.Pentru Gigi Becali modul de joc abordat de bosniaci a fost lipsit de fair-play. De asemenea, a criticat arbitrajul englezului deoarece nu a luat atitudine împotriva gazdelor atunci când făceau faulturi dure.Vezi galeria foto4 poze„Aia nu a fost bărbăție. Bărbăție înseamnă altceva, să fii bărbat, nu șiret… Sunt fotbalist, sunt bărbat, mă lupt. Nu înseamnă să spargi capul, să dai coate că e un arbitru englez nebun. Ăsta nu e fotbal! Tu dacă nu ești fair-play ești vagabond!Nu se joacă fotbalul așa, nu e fotbal ce au jucat ei (n.r. – bosniacii). Ce fel de război e ăsta? Eu nu am văzut niciodată în viața mea un asemenea arbitraj. Nu dă galbene… nu se poate juca așa. Eu știu că se joacă cu mingea, nu cu trânte sau piedici. N-am văzut așa agresivitate dusă la extrem. Deja erau lupte, nu mai era fotbal!”, a spus Gigi Becali, laFanatik.Chiar dacă bosniacii au „secerat” tot ce au prins, românii au fost cei careau terminat meciul în 10 oameni.Denis Drăguș, eliminare stupidă la doar un minut după ce a intrat pe terenAtacantul român a avut ointervenție inexplicabilăla mijlocul terenului. A încercat să obțină posesia balonului ridicând piciorul la nivelul capului unui adversar. Michael Oliver nu a stat pe gânduri și l-a eliminat la doar câteva secunde de la intrarea pe teren.Ciprian Marica are o avere de milioane de euro și atât de multe conturi încât a uitat de banii pe care îi ținea la o bancă: „Mi-au cerut numărul lui”17:01Milionarul e la un pas de faliment după ce afacerea cu fratele său s-a prăbușit și cei doi au ajuns să se judece16:59Din acel moment, jocul oaspeților s-a rupt complet și bosniacii au avut forța necesară să obțină victoria, profitând de avantajul unui om în plus.România a cedat în meciul de la Zenica, scor 1-3, și a încheiat preliminariile pe locul 3. Chiar și așa, merge mai departe în play-off, dar va avea o misiune aproape imposibilă dacă va da peste fosta campioană mondială, Italia."
https://www.prosport.ro/fotbal-intern/superliga/gigi-becali-a-negociat-din-nou-in-secret-transferul-lui-louis-munteanu-la-fcsb-si-a-facut-o-oferta-imbunatatita-20322844,www.prosport.ro,Gigi Becali a negociat din nou în secret transferul lui Louis Munteanu la FCSB și a făcut o ofertă îmbunătățită!,"Gigi Becali nu renunță la Louis Munteanu și a lansat o nouă ofertă pentru atacantul rivalilor de la CFR Cluj.Finanțatorul roș-albaștrilor a negociat din nou cu golgheterul din sezonul trecut al Superligii și a făcut o propunereîmbunătățită.Gigi Becali a negociat din nou aducerea lui Louis Munteanu la FCSB și a suplimentat ofertaMagnatul vrea neapărat să-l aducă la echipă peLouis Munteanu șiavenit cu onouă ofertă pentru atacantulechipei din Gruia, potrivit jurnalistului Emanuel Roșu.Latifundiarul din Pipera nu are de gând să renunțe la vârful ardelenilorșia negociat din noucu acesta. Propunerea a fost suplimentată, iar acum așteaptă un răspuns din partea fotbalistuluiîn vârstă de 23 de ani.Prima ofertă a lui Gigi Becali a fost de 4,5 milioane de euro pentru Louis Munteanu și LindonEmerllahu, sumă acceptată de Nelu Varga. Problema a intervenit la salariul atacantului, diferența dintre cerere și ofertă fiind una foarte mare.Vezi galeria foto4 pozeSPORT PICTURESPrima ofertă, refuzată categoric.„Trebuia să mă duc pe condițiile lui?”Patronul roș-albaștrilori-a oferit 30.000 de euro lunar,însă, cu tot cuprime, suma ar putea ajunge la45.000 de euro pe lună, departe de solicitarea fotbalistului, cifrată la 60.000 de euro.Lui Gigi Becali îi este teamă de reacția liderului vestiarului, ca Tănase, Olaru sau Bîrligea, cei care s-ar putea răzvrăti atunci când vor afla ca Munteanu câștigă dublu cât ei.Rămâne de văzut cum se vor finaliza, dacă se vor finaliza, de data aceasta noile negocieri, pentrutrecerea atacantului de la CFR Cluj la campioana FCSB.Ciprian Marica are o avere de milioane de euro și atât de multe conturi încât a uitat de banii pe care îi ținea la o bancă: „Mi-au cerut numărul lui”17:01Milionarul e la un pas de faliment după ce afacerea cu fratele său s-a prăbușit și cei doi au ajuns să se judece16:59Louis Munteanu esteîntr-o cădere evidentă de formăîn acest sezon, cifrele sale fiind unele extrem de modeste, în contrast total cu cele din stagiunea trecută: doar două goluri și 3 assist-uriîn 15 meciuri jucateîn tricoul ardelenilor.„Sunt bine,îmi văd de treaba mea acum. Ce s-aîntâmplat? (n.r.cu negocierile cu Gigi Becali) Nimic, ce se întâmple? Când o să vină iarna o să aflați. Nu sunt aici să vorbesc despre oferte. Mai este o lună și o să aflați ce seîntâmplă.Cu ce am fost obraznic eu? Trebuia să mă duc pe condițiile lui? Vă dați seama că am cerut ce merit și dacă nu a vrut să-mi ofere, asta a fost”, a spus Louis Munteanu după victoria obținută de CFR Cluj la Clinceni cu Unirea Slobozia."
https://www.prosport.ro/fotbal-intern/de-ce-vrea-gigi-becali-sa-i-puna-sofer-si-supraveghetor-lui-louis-munteanu-fotbalistul-filmat-in-clubul-de-noapte-20321997,www.prosport.ro,"De ce vrea Gigi Becali să-i pună șofer și supraveghetor lui Louis Munteanu! Fotbalistul, filmat în clubul de noapte","Louis Munteanu a fost filmat într-un club de noapte înaintea meciului pe care România îl joacă la Zenica împotriva Bosniei.Atacantul dorit de Gigi Becali la FCSB a fost surprins într-un club de fițe, într-o perioadă în care se vorbește tot mai intens și de ofertele pe care acesta le are din străinătate.Louis Munteanu, surprins într-un club de fițeCu zâmbetul pe buze, Louis Munteanu a părut că nu este stresat de perioada prin care trece la CFR Cluj. Ardelenii riscă să rateze play-off-ul în Superliga și au destule probleme financiare.Colegii de la Cancan au dat peste un jucător relaxat, gata să se simtă bine și să se distreze în compania apropiaților.VIDEO: Imaginile cu Louis Munteanu într-un club de fițeVezi galeria foto4 pozeAjuns la naționala României pentru dubla cu Bosnia și San Marino, Louis Munteanu a aflat în prima parte a zilei de sâmbătă cănu este în lotul lui Mircea Lucescu pentru marele meci de la Zenica.Totuși, vârful are șanse mari să joace la Ploiești, acolo unde se va disputa ultima partidă a tricolorilor din preliminariile Campionatului Mondial.Gigi Becali, cu gândul la problemele lui Louis Munteanu: „Să dispară din viața lui! Îi puneam șofer!”La curent cu problemele lui Louis Munteanu, Gigi Becali era dispus să-i pună la dispoziție un șofer.Omul de afaceri a mărturisit că visul atacantului este să joace pentru Liverpool, una dintre cele mai iubite echipe din Europa.Și formația pe care o susține și Toni Petrea.Ciprian Marica are o avere de milioane de euro și atât de multe conturi încât a uitat de banii pe care îi ținea la o bancă: „Mi-au cerut numărul lui”17:01Milionarul e la un pas de faliment după ce afacerea cu fratele său s-a prăbușit și cei doi au ajuns să se judece16:59„L-am întrebat: ‘Ce echipă îți place ție?’. A zis: ‘Eu cel mai mult iubesc Liverpool’. ‘Fii atent, într-un an și jumătate îți garantez că ești la Liverpool. Dacă faci ce îți spun eu’. ‘Ce nea Gigi?’ ‘O să ai om cu tine, care o să aibă grijă de tine. Meme va fi ca un al doilea tată pentru tine’. I-am zis lui Meme. ‘Băi, Mihai, îl iau, dar tu îl știi p-ăsta’. Meme îl știa mai bine. Meme mi le-a zis. ‘Bă, toate alea, trebuie să dispară din viața lui. Că vreau să ajungă mare!’‘Dacă tu asculți ce spun eu, vei ajunge mare!’ Trebuia să îl lase să aibă om lângă el. Îi puneam șofer, mă. Să îl ducă șoferul. Să îl controlez tot timpul, milimetru cu milimetru. Că altfel nu o scoți la capăt cu ăsta. Cum l-ai scăpat… Nu pot să spun, le știți voi”, a declarat Gigi Becali, la Fanatik."
